,STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
462,IHCC Basic,https://purl.ihccglobal.org/GCS_OpiateDaysPerWeek_3,information_entity,OpiateDaysPerWeek_3,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
463,IHCC Basic,https://purl.ihccglobal.org/GCS_TobDuration_2,information_entity,TobDuration_2,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
464,IHCC Basic,https://purl.ihccglobal.org/GCS_mcv,information_entity,mcv,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
465,IHCC Basic,https://purl.ihccglobal.org/GCS_TobNumberPerDay_3,information_entity,TobNumberPerDay_3,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
466,IHCC Basic,https://purl.ihccglobal.org/GCS_CancRelAgeDiagnosis_2,information_entity,CancRelAgeDiagnosis_2,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
467,IHCC Basic,https://purl.ihccglobal.org/GCS_City_Village,information_entity,City_Village,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
468,IHCC Basic,https://purl.ihccglobal.org/GCS_bpleft2dbp,information_entity,bpleft2dbp,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
469,IHCC Basic,https://purl.ihccglobal.org/GCS_Antiplatelets,information_entity,Antiplatelets,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
470,IHCC Basic,https://purl.ihccglobal.org/GCS_ldlhdl,information_entity,ldlhdl,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
471,IHCC Basic,https://purl.ihccglobal.org/GCS_DisCOPDDx,information_entity,DisCOPDDx,http://purl.obolibrary.org/obo/MONDO_0005087,Knocean,"2020-08-27, 18:50:24"
472,IHCC Basic,https://purl.ihccglobal.org/GCS_red_meat,information_entity,red meat,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
473,IHCC Basic,https://purl.ihccglobal.org/GCS_BloodType,information_entity,BloodType,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
474,IHCC Basic,https://purl.ihccglobal.org/GCS_drugfrequency_5,information_entity,drugfrequency_5,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
475,IHCC Basic,https://purl.ihccglobal.org/GCS_TeaTempDescription,information_entity,TeaTempDescription,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
476,IHCC Basic,https://purl.ihccglobal.org/GCS_BrothersN,information_entity,BrothersN,http://purl.obolibrary.org/obo/GECKO_0000066,Knocean,"2020-08-27, 18:50:24"
477,IHCC Basic,https://purl.ihccglobal.org/GCS_AnimalEndAge_3,information_entity,AnimalEndAge_3,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
478,IHCC Basic,https://purl.ihccglobal.org/GCS_Fe,information_entity,Fe,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
479,IHCC Basic,https://purl.ihccglobal.org/GCS_OpiateDaysPerWeek_2,information_entity,OpiateDaysPerWeek_2,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
480,IHCC Basic,https://purl.ihccglobal.org/GCS_drugfrequency_10,information_entity,drugfrequency_10,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
481,IHCC Basic,https://purl.ihccglobal.org/GCS_Sugar_intake,information_entity,Sugar intake,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
482,IHCC Basic,https://purl.ihccglobal.org/GCS_PropertyColorTVYears,information_entity,PropertyColorTVYears,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
483,IHCC Basic,https://purl.ihccglobal.org/GCS_physacthouseworkflag,information_entity,physacthouseworkflag,http://purl.obolibrary.org/obo/GECKO_0000104,Knocean,"2020-08-27, 18:50:24"
484,IHCC Basic,https://purl.ihccglobal.org/GCS_drugname_9,information_entity,drugname_9,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
485,IHCC Basic,https://purl.ihccglobal.org/GCS_SistersN,information_entity,SistersN,http://purl.obolibrary.org/obo/GECKO_0000066,Knocean,"2020-08-27, 18:50:24"
486,IHCC Basic,https://purl.ihccglobal.org/GCS_PropertyRefrigeratorYears,information_entity,PropertyRefrigeratorYears,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
487,IHCC Basic,https://purl.ihccglobal.org/GCS_bpleft1dbp,information_entity,bpleft1dbp,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
488,IHCC Basic,https://purl.ihccglobal.org/GCS_RefluxHeartburnTXFlag,information_entity,RefluxHeartburnTXFlag,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
489,IHCC Basic,https://purl.ihccglobal.org/GCS_total_packyear,information_entity,total_packyear,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
490,IHCC Basic,https://purl.ihccglobal.org/GCS_PlaceOfInterview,information_entity,PlaceOfInterview,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
491,IHCC Basic,https://purl.ihccglobal.org/GCS_Potassium,information_entity,Potassium,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
492,IHCC Basic,https://purl.ihccglobal.org/GCS_FoodWatFreshImportedFruitChange,information_entity,FoodWatFreshImportedFruitChange,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
493,IHCC Basic,https://purl.ihccglobal.org/GCS_DisLiverAge,information_entity,DisLiverAge,http://purl.obolibrary.org/obo/MONDO_0005151,Knocean,"2020-08-27, 18:50:24"
494,IHCC Basic,https://purl.ihccglobal.org/GCS_AlcQuantityPerEpisode_3,information_entity,AlcQuantityPerEpisode_3,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
495,IHCC Basic,https://purl.ihccglobal.org/GCS_FoodWatDeepFryMeat,information_entity,FoodWatDeepFryMeat,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
496,IHCC Basic,https://purl.ihccglobal.org/GCS_physacthouseworkhours,information_entity,physacthouseworkhours,http://purl.obolibrary.org/obo/GECKO_0000104,Knocean,"2020-08-27, 18:50:24"
497,IHCC Basic,https://purl.ihccglobal.org/GCS_OpiateNokhod_2,information_entity,OpiateNokhod_2,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
498,IHCC Basic,https://purl.ihccglobal.org/GCS_Gidrugs,information_entity,Gidrugs,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
499,IHCC Basic,https://purl.ihccglobal.org/GCS_AlcEpisodesPerMonth_1,information_entity,AlcEpisodesPerMonth_1,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
500,IHCC Basic,https://purl.ihccglobal.org/GCS_hct,information_entity,hct,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
501,IHCC Basic,https://purl.ihccglobal.org/GCS_Glycemic_load,information_entity,Glycemic load,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
502,IHCC Basic,https://purl.ihccglobal.org/GCS_Indomethacin,information_entity,Indomethacin,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
503,IHCC Basic,https://purl.ihccglobal.org/GCS_CancRelRelativeCode_2,information_entity,CancRelRelativeCode_2,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
504,IHCC Basic,https://purl.ihccglobal.org/GCS_CancRelICD10_4,information_entity,CancRelICD10_4,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
505,IHCC Basic,https://purl.ihccglobal.org/GCS_LastName,information_entity,LastName,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
506,IHCC Basic,https://purl.ihccglobal.org/GCS_Statins,information_entity,Statins,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
507,IHCC Basic,https://purl.ihccglobal.org/GCS_gamma,information_entity,gamma,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
508,IHCC Basic,https://purl.ihccglobal.org/GCS_bodyindiceswaist,information_entity,bodyindiceswaist,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
509,IHCC Basic,https://purl.ihccglobal.org/GCS_AnimalStartAge_1,information_entity,AnimalStartAge_1,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
510,IHCC Basic,https://purl.ihccglobal.org/GCS_CancRelSite_4,information_entity,CancRelSite_4,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
511,IHCC Basic,https://purl.ihccglobal.org/GCS_HeatingSystemType_3,information_entity,HeatingSystemType_3,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
512,IHCC Basic,https://purl.ihccglobal.org/GCS_bpright2dbp,information_entity,bpright2dbp,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
513,IHCC Basic,https://purl.ihccglobal.org/GCS_Vitamin_B2,information_entity,Vitamin B2,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
514,IHCC Basic,https://purl.ihccglobal.org/GCS_creatinine,information_entity,creatinine,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
515,IHCC Basic,https://purl.ihccglobal.org/GCS_TobStartAge_1,information_entity,TobStartAge_1,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
516,IHCC Basic,https://purl.ihccglobal.org/GCS_TobNumberPerDay_1,information_entity,TobNumberPerDay_1,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
517,IHCC Basic,https://purl.ihccglobal.org/GCS_DisStrokeDx,information_entity,DisStrokeDx,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
518,IHCC Basic,https://purl.ihccglobal.org/GCS_ARB,information_entity,ARB,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
519,IHCC Basic,https://purl.ihccglobal.org/GCS_HeatAndFuelDuration_2,information_entity,HeatAndFuelDuration_2,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
520,IHCC Basic,https://purl.ihccglobal.org/GCS_diffdbp_right_left,information_entity,diffdbp_right_left,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
521,IHCC Basic,https://purl.ihccglobal.org/GCS_alt,information_entity,alt,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
522,IHCC Basic,https://purl.ihccglobal.org/GCS_Opiatecum_3,information_entity,Opiatecum_3,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
523,IHCC Basic,https://purl.ihccglobal.org/GCS_Vitamin_D,information_entity,Vitamin D,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
524,IHCC Basic,https://purl.ihccglobal.org/GCS_WeightLossAmount,information_entity,WeightLossAmount,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
525,IHCC Basic,https://purl.ihccglobal.org/GCS_drugduration_5,information_entity,drugduration_5,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
526,IHCC Basic,https://purl.ihccglobal.org/GCS_drugfrequency_3,information_entity,drugfrequency_3,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
527,IHCC Basic,https://purl.ihccglobal.org/GE_orgsup_5,information_entity,orgsup_5,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
528,IHCC Basic,https://purl.ihccglobal.org/GE_ccdisdest,information_entity,ccdisdest,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
529,IHCC Basic,https://purl.ihccglobal.org/GE_attendkey_flag,information_entity,Attendence Key Flag,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
530,IHCC Basic,https://purl.ihccglobal.org/GE_administrative,information_entity,Administrative,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
531,IHCC Basic,https://purl.ihccglobal.org/GE_hneoind,information_entity,Healthly Neonate Indicator,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
532,IHCC Basic,https://purl.ihccglobal.org/GE_alcdiag,information_entity,Principal alcohol related diagnosis,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
533,IHCC Basic,https://purl.ihccglobal.org/GE_analysis_group,information_entity,analysis_group,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
534,IHCC Basic,https://purl.ihccglobal.org/GE_ic_rec_endrp_mha_flag,information_entity,ic_rec_endrp_mha_flag,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
535,IHCC Basic,https://purl.ihccglobal.org/GE_q2_allergy,information_entity,q2_allergy,http://purl.obolibrary.org/obo/GECKO_0000096,Knocean,"2020-08-27, 18:50:24"
536,IHCC Basic,https://purl.ihccglobal.org/GE_hr_q2_score_complete,information_entity,hr_q2_score_complete,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
537,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_mhct_honosrating1_score,information_entity,mhd_mhct_honosrating1_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
538,IHCC Basic,https://purl.ihccglobal.org/GE_acpspef_1,information_entity,Augmented care period specialty function code,http://purl.obolibrary.org/obo/GECKO_0000073,Knocean,"2020-08-27, 18:50:24"
539,IHCC Basic,https://purl.ihccglobal.org/GE_postdur,information_entity,Postnatal stay,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
540,IHCC Basic,https://purl.ihccglobal.org/GE_postdur,information_entity,Postnatal stay,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
541,IHCC Basic,https://purl.ihccglobal.org/GE_icd10_multiple_cause_code_10,information_entity,icd10_multiple_cause_code_10,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
542,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_honoscarating8_score,information_entity,mhd_honoscarating8_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
543,IHCC Basic,https://purl.ihccglobal.org/GE_ic_fetal_desc,information_entity,Fetal,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
544,IHCC Basic,https://purl.ihccglobal.org/GE_wardstrt,information_entity,Ward type at start of episode,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
545,IHCC Basic,https://purl.ihccglobal.org/GE_hr_q2_limping,information_entity,Q2-HR9,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
546,IHCC Basic,https://purl.ihccglobal.org/GE_diag2_04,information_entity,diag2_04,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
547,IHCC Basic,https://purl.ihccglobal.org/GE_vv_q2_max_score,information_entity,vv_q2_max_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
548,IHCC Basic,https://purl.ihccglobal.org/GE_dnadate,information_entity,Last DNA or patient cancelled date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
549,IHCC Basic,https://purl.ihccglobal.org/GE_sexbaby_9,information_entity,sexbaby_9,http://purl.obolibrary.org/obo/PATO_0000047,Knocean,"2020-08-27, 18:50:24"
550,IHCC Basic,https://purl.ihccglobal.org/GE_sexbaby_9,information_entity,sexbaby_9,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
551,IHCC Basic,https://purl.ihccglobal.org/GE_acpout_5,information_entity,ACPOUT_N,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
552,IHCC Basic,https://purl.ihccglobal.org/GE_regimen_mod_stopped_early,information_entity,regimen_mod_stopped_early,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
553,IHCC Basic,https://purl.ihccglobal.org/GE_kr_q1_stairs,information_entity,Q1-KR12,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
554,IHCC Basic,https://purl.ihccglobal.org/GE_birweit_5,information_entity,BIRWEIT_N,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
555,IHCC Basic,https://purl.ihccglobal.org/GE_activage,information_entity,Age at activity date,http://purl.obolibrary.org/obo/PATO_0000011,Knocean,"2020-08-27, 18:50:24"
556,IHCC Basic,https://purl.ihccglobal.org/GE_supplied_date_of_birth,information_entity,supplied_date_of_birth,http://purl.obolibrary.org/obo/PATO_0000011,Knocean,"2020-08-27, 18:50:24"
557,IHCC Basic,https://purl.ihccglobal.org/GE_supplied_gender,information_entity,supplied_gender,http://purl.obolibrary.org/obo/GECKO_0000060,Knocean,"2020-08-27, 18:50:24"
558,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_honos65_rating2_score,information_entity,mhd_honos65_rating2_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
559,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_primarydiagnosis,information_entity,mhd_primarydiagnosis,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
560,IHCC Basic,https://purl.ihccglobal.org/GE_treat2_06,information_entity,treat2_06,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
561,IHCC Basic,https://purl.ihccglobal.org/GE_numacp,information_entity,Number of augmented care periods within episode,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
562,IHCC Basic,https://purl.ihccglobal.org/GE_kr_q1_washing,information_entity,Q1-KR3,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
563,IHCC Basic,https://purl.ihccglobal.org/GE_q1_complete,information_entity,q1_complete,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
564,IHCC Basic,https://purl.ihccglobal.org/GE_birstat_6,information_entity,BIRSTAT_N,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
565,IHCC Basic,https://purl.ihccglobal.org/GE_did_date4,information_entity,Service Report Issue Date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
566,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_psychtreat_start_date,information_entity,mhd_psychtreat_start_date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
567,IHCC Basic,https://purl.ihccglobal.org/GE_numtailb,information_entity,Number of baby tails,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
568,IHCC Basic,https://purl.ihccglobal.org/GE_susspellid,information_entity,SUS generated spell identifier,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
569,IHCC Basic,https://purl.ihccglobal.org/GE_pcgcode,information_entity,Primary care group,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
570,IHCC Basic,https://purl.ihccglobal.org/GE_q1_eq5d_profile_complete,information_entity,q1_eq5d_profile_complete,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
571,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_mhct_honosrating7_score,information_entity,mhd_mhct_honosrating7_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
572,IHCC Basic,https://purl.ihccglobal.org/GE_acpspef_7,information_entity,Augmented care period specialty function code,http://purl.obolibrary.org/obo/GECKO_0000073,Knocean,"2020-08-27, 18:50:24"
573,IHCC Basic,https://purl.ihccglobal.org/GE_opertn_18,information_entity,opertn_18,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
574,IHCC Basic,https://purl.ihccglobal.org/GE_cdsversion,information_entity,CDS version number,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
575,IHCC Basic,https://purl.ihccglobal.org/GE_ccdisrdydate,information_entity,ccdisrdydate,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
576,IHCC Basic,https://purl.ihccglobal.org/GE_diags_12,information_entity,diags_12,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
577,IHCC Basic,https://purl.ihccglobal.org/GE_opdate_09,information_entity,opdate_09,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
578,IHCC Basic,https://purl.ihccglobal.org/GE_q1_eq5d_profile,information_entity,q1_eq5d_profile,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
579,IHCC Basic,https://purl.ihccglobal.org/GE_biresus_8,information_entity,BIRESUS_N,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
580,IHCC Basic,https://purl.ihccglobal.org/GE_ccdisdate,information_entity,ccdisdate,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
581,IHCC Basic,https://purl.ihccglobal.org/GE_vv_q2_right_support,information_entity,Q2-VV,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
582,IHCC Basic,https://purl.ihccglobal.org/GE_diaga_06,information_entity,diaga_06,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
583,IHCC Basic,https://purl.ihccglobal.org/GE_invest_05,information_entity,invest_05,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
584,IHCC Basic,https://purl.ihccglobal.org/GE_invest_05,information_entity,invest_05,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
585,IHCC Basic,https://purl.ihccglobal.org/GE_imd04rk,information_entity,IMD Overall Rank,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
586,IHCC Basic,https://purl.ihccglobal.org/GE_icd9_multiple_cause_code_10,information_entity,icd9_multiple_cause_code_10,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
587,IHCC Basic,https://purl.ihccglobal.org/GE_invest2_06,information_entity,invest2_06,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
588,IHCC Basic,https://purl.ihccglobal.org/GE_invest2_06,information_entity,invest2_06,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
589,IHCC Basic,https://purl.ihccglobal.org/GE_ic_provname,information_entity,Provider Name,http://purl.obolibrary.org/obo/GECKO_0000073,Knocean,"2020-08-27, 18:50:24"
590,IHCC Basic,https://purl.ihccglobal.org/GE_ic_system_id,information_entity,System ID,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
591,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_phq9_q7_score,information_entity,mhd_phq9_q7_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
592,IHCC Basic,https://purl.ihccglobal.org/GE_hr_q1_walking,information_entity,Q1-HR8,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
593,IHCC Basic,https://purl.ihccglobal.org/GE_ic_date3_to_date4,information_entity,Test to Service (Test) Report Issue,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
594,IHCC Basic,https://purl.ihccglobal.org/GE_acpdisp_4,information_entity,ACPDISP_N,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
595,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_honos_honosrating8_type,information_entity,mhd_honos_honosrating8_type,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
596,IHCC Basic,https://purl.ihccglobal.org/GE_sex,information_entity,Sex of patient,http://purl.obolibrary.org/obo/PATO_0000047,Knocean,"2020-08-27, 18:50:24"
597,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_phq9_q3_score,information_entity,mhd_phq9_q3_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
598,IHCC Basic,https://purl.ihccglobal.org/GE_delstat_9,information_entity,delstat_9,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
599,IHCC Basic,https://purl.ihccglobal.org/GE_hrgnhsvn,information_entity,Version No. of Trust derived HRG,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
600,IHCC Basic,https://purl.ihccglobal.org/GE_mhd_ccg_of_residence,information_entity,mhd_ccg_of_residence,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
601,IHCC Basic,https://purl.ihccglobal.org/GE_q1_activity,information_entity,PreOp3,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
602,IHCC Basic,https://purl.ihccglobal.org/GE_delmeth_4,information_entity,delmeth_4,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
603,IHCC Basic,https://purl.ihccglobal.org/GE_intdays_9,information_entity,intdays_9,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
604,IHCC Basic,https://purl.ihccglobal.org/GE_discharges_period_of_care,information_entity,Discharges; Period of Care,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
605,IHCC Basic,https://purl.ihccglobal.org/GE_fae_emergency,information_entity,"Finished Admission Episode, emergency classification",http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
606,IHCC Basic,https://purl.ihccglobal.org/GE_depdays_9,information_entity,depdays_9,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
