,STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
6800,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_admimet,information_entity,mhd_admimet,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6801,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_admimet,information_entity,mhd admimet,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6802,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_admimet,information_entity,mhd admimet,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6803,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_admimet,information_entity,mhd admimet,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6804,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_referral_request_status_date,information_entity,mhd_referral_request_status_date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6805,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_referral_request_status_date,information_entity,mhd referral request status date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6806,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_referral_request_status_date,information_entity,mhd referral request status date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6807,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_referral_request_status_date,information_entity,mhd referral request status date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6808,IHCC Simple String,https://purl.ihccglobal.org/GE_arrivaldate,information_entity,Arrival date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6809,IHCC Simple String,https://purl.ihccglobal.org/GE_arrivaldate,information_entity,Arrival date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6810,IHCC Simple String,https://purl.ihccglobal.org/GE_arrivaldate,information_entity,Arrival date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6811,IHCC Simple String,https://purl.ihccglobal.org/GE_arrivaldate,information_entity,Arrival date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6812,IHCC Simple String,https://purl.ihccglobal.org/GE_birstat_1,information_entity,Birth Status,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
6813,IHCC Simple String,https://purl.ihccglobal.org/GE_birstat_1,information_entity,Birth Status,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
6814,IHCC Simple String,https://purl.ihccglobal.org/GE_birstat_1,information_entity,Birth Status,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
6815,IHCC Simple String,https://purl.ihccglobal.org/GE_birstat_1,information_entity,Birth Status,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
6816,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_honos_honosrating10_score,information_entity,mhd_honos_honosrating10_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6817,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_honos_honosrating10_score,information_entity,mhd honos honosrating10 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6818,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_honos_honosrating10_score,information_entity,mhd honos honosrating 10 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6819,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_honos_honosrating10_score,information_entity,mhd honos honosrating 10 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6820,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_phq9_q4_score,information_entity,mhd_phq9_q4_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6821,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_phq9_q4_score,information_entity,mhd phq9 q4 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6822,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_phq9_q4_score,information_entity,mhd phq 9 q 4 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6823,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_phq9_q4_score,information_entity,mhd phq 9 q 4 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6824,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_inactive_timestamp,information_entity,ic_inactive_timestamp,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6825,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_inactive_timestamp,information_entity,ic inactive timestamp,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6826,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_inactive_timestamp,information_entity,ic inactive timestamp,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6827,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_inactive_timestamp,information_entity,ic inactive timestamp,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6828,IHCC Simple String,https://purl.ihccglobal.org/GE_purstha,information_entity,Commissioner's Strategic Health Authority,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6829,IHCC Simple String,https://purl.ihccglobal.org/GE_purstha,information_entity,Commissioner s Strategic Health Authority,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6830,IHCC Simple String,https://purl.ihccglobal.org/GE_purstha,information_entity,Commissioner s Strategic Health Authority,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6831,IHCC Simple String,https://purl.ihccglobal.org/GE_purstha,information_entity,Commissioner s Strategic Health Authority,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6832,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_code_of_gp_practice,information_entity,mhd_code_of_gp_practice,http://purl.obolibrary.org/obo/GECKO_0000073,Knocean,"2020-08-27, 18:50:24"
6833,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_code_of_gp_practice,information_entity,mhd code of gp practice,http://purl.obolibrary.org/obo/GECKO_0000073,Knocean,"2020-08-27, 18:50:24"
6834,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_code_of_gp_practice,information_entity,mhd code of gp practice,http://purl.obolibrary.org/obo/GECKO_0000073,Knocean,"2020-08-27, 18:50:24"
6835,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_code_of_gp_practice,information_entity,mhd code of gp practice,http://purl.obolibrary.org/obo/GECKO_0000073,Knocean,"2020-08-27, 18:50:24"
6836,IHCC Simple String,https://purl.ihccglobal.org/GE_ccstartdate,information_entity,ccstartdate,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6837,IHCC Simple String,https://purl.ihccglobal.org/GE_ccstartdate,information_entity,ccstartdate,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6838,IHCC Simple String,https://purl.ihccglobal.org/GE_ccstartdate,information_entity,ccstartdate,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6839,IHCC Simple String,https://purl.ihccglobal.org/GE_ccstartdate,information_entity,ccstartdate,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6840,IHCC Simple String,https://purl.ihccglobal.org/GE_diags_05,information_entity,diags_05,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
6841,IHCC Simple String,https://purl.ihccglobal.org/GE_diags_05,information_entity,diags 05,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
6842,IHCC Simple String,https://purl.ihccglobal.org/GE_diags_05,information_entity,diags 05,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
6843,IHCC Simple String,https://purl.ihccglobal.org/GE_diags_05,information_entity,diags 05,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
6844,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_mhct_honosrating10_score,information_entity,mhd_mhct_honosrating10_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6845,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_mhct_honosrating10_score,information_entity,mhd mhct honosrating10 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6846,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_mhct_honosrating10_score,information_entity,mhd mhct honosrating 10 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6847,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_mhct_honosrating10_score,information_entity,mhd mhct honosrating 10 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6848,IHCC Simple String,https://purl.ihccglobal.org/GE_attended,information_entity,Attended or did not attend,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6849,IHCC Simple String,https://purl.ihccglobal.org/GE_attended,information_entity,Attended or did not attend,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6850,IHCC Simple String,https://purl.ihccglobal.org/GE_attended,information_entity,Attended or did not attend,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6851,IHCC Simple String,https://purl.ihccglobal.org/GE_attended,information_entity,Attended or did not attend,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6852,IHCC Simple String,https://purl.ihccglobal.org/GE_opdate_17,information_entity,opdate_17,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6853,IHCC Simple String,https://purl.ihccglobal.org/GE_opdate_17,information_entity,opdate 17,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6854,IHCC Simple String,https://purl.ihccglobal.org/GE_opdate_17,information_entity,opdate 17,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6855,IHCC Simple String,https://purl.ihccglobal.org/GE_opdate_17,information_entity,opdate 17,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6856,IHCC Simple String,https://purl.ihccglobal.org/GE_gisupdays,information_entity,gisupdays,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6857,IHCC Simple String,https://purl.ihccglobal.org/GE_gisupdays,information_entity,gisupdays,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6858,IHCC Simple String,https://purl.ihccglobal.org/GE_gisupdays,information_entity,gisupdays,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6859,IHCC Simple String,https://purl.ihccglobal.org/GE_gisupdays,information_entity,gisupdays,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6860,IHCC Simple String,https://purl.ihccglobal.org/GE_pctorig06,information_entity,Origin of PCT of responsibility (2006),http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6861,IHCC Simple String,https://purl.ihccglobal.org/GE_pctorig06,information_entity,Origin of PCT of responsibility 2006,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6862,IHCC Simple String,https://purl.ihccglobal.org/GE_pctorig06,information_entity,Origin of PCT of responsibility 2006,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6863,IHCC Simple String,https://purl.ihccglobal.org/GE_pctorig06,information_entity,Origin of PCT of responsibility 2006,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6864,IHCC Simple String,https://purl.ihccglobal.org/GE_hrgnhs,information_entity,Trust derived HRG value,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6865,IHCC Simple String,https://purl.ihccglobal.org/GE_hrgnhs,information_entity,Trust derived HRG value,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6866,IHCC Simple String,https://purl.ihccglobal.org/GE_hrgnhs,information_entity,Trust derived HRG value,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6867,IHCC Simple String,https://purl.ihccglobal.org/GE_hrgnhs,information_entity,Trust derived HRG value,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6868,IHCC Simple String,https://purl.ihccglobal.org/GE_censage,information_entity,Age at psychiatric census date,http://purl.obolibrary.org/obo/MONDO_0005084,Knocean,"2020-08-27, 18:50:24"
6869,IHCC Simple String,https://purl.ihccglobal.org/GE_censage,information_entity,Age at psychiatric census date,http://purl.obolibrary.org/obo/MONDO_0005084,Knocean,"2020-08-27, 18:50:24"
6870,IHCC Simple String,https://purl.ihccglobal.org/GE_censage,information_entity,Age at psychiatric census date,http://purl.obolibrary.org/obo/MONDO_0005084,Knocean,"2020-08-27, 18:50:24"
6871,IHCC Simple String,https://purl.ihccglobal.org/GE_censage,information_entity,Age at psychiatric census date,http://purl.obolibrary.org/obo/MONDO_0005084,Knocean,"2020-08-27, 18:50:24"
6872,IHCC Simple String,https://purl.ihccglobal.org/GE_diagscheme,information_entity,Diagnosis Scheme in Use,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6873,IHCC Simple String,https://purl.ihccglobal.org/GE_diagscheme,information_entity,Diagnosis Scheme in Use,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6874,IHCC Simple String,https://purl.ihccglobal.org/GE_diagscheme,information_entity,Diagnosis Scheme in Use,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6875,IHCC Simple String,https://purl.ihccglobal.org/GE_diagscheme,information_entity,Diagnosis Scheme in Use,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6876,IHCC Simple String,https://purl.ihccglobal.org/GE_operstat,information_entity,Operation status code,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6877,IHCC Simple String,https://purl.ihccglobal.org/GE_operstat,information_entity,Operation status code,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6878,IHCC Simple String,https://purl.ihccglobal.org/GE_operstat,information_entity,Operation status code,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6879,IHCC Simple String,https://purl.ihccglobal.org/GE_operstat,information_entity,Operation status code,http://purl.obolibrary.org/obo/GECKO_0000092,Knocean,"2020-08-27, 18:50:24"
6880,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_complete,information_entity,q2_complete,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6881,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_complete,information_entity,q2 complete,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6882,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_complete,information_entity,q 2 complete,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6883,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_complete,information_entity,q 2 complete,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6884,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q2_left_discolour,information_entity,Q2-VV11,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6885,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q2_left_discolour,information_entity,Q2 VV11,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6886,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q2_left_discolour,information_entity,Q 2 VV 11,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6887,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q2_left_discolour,information_entity,Q 2 VV 11,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6888,IHCC Simple String,https://purl.ihccglobal.org/GE_invest2_01,information_entity,A&E Investigation: 2 character,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6889,IHCC Simple String,https://purl.ihccglobal.org/GE_invest2_01,information_entity,A E Investigation 2 character,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6890,IHCC Simple String,https://purl.ihccglobal.org/GE_invest2_01,information_entity,A E Investigation 2 character,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6891,IHCC Simple String,https://purl.ihccglobal.org/GE_invest2_01,information_entity,A E Investigation 2 character,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6892,IHCC Simple String,https://purl.ihccglobal.org/GE_heart_disease,information_entity,Heart Disease Indicator,http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
6893,IHCC Simple String,https://purl.ihccglobal.org/GE_heart_disease,information_entity,Heart Disease Indicator,http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
6894,IHCC Simple String,https://purl.ihccglobal.org/GE_heart_disease,information_entity,Heart Disease Indicator,http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
6895,IHCC Simple String,https://purl.ihccglobal.org/GE_heart_disease,information_entity,Heart Disease Indicator,http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
6896,IHCC Simple String,https://purl.ihccglobal.org/GE_acpdisp_6,information_entity,ACPDISP_N,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6897,IHCC Simple String,https://purl.ihccglobal.org/GE_acpdisp_6,information_entity,ACPDISP N,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6898,IHCC Simple String,https://purl.ihccglobal.org/GE_acpdisp_6,information_entity,ACPDISP N,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6899,IHCC Simple String,https://purl.ihccglobal.org/GE_acpdisp_6,information_entity,ACPDISP N,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6900,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_completed_date,information_entity,q2_completed_date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6901,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_completed_date,information_entity,q2 completed date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6902,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_completed_date,information_entity,q 2 completed date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6903,IHCC Simple String,https://purl.ihccglobal.org/GE_q2_completed_date,information_entity,q 2 completed date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
6904,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_score,information_entity,hr_q1_score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6905,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_score,information_entity,hr q1 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6906,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_score,information_entity,hr q 1 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6907,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_score,information_entity,hr q 1 score,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6908,IHCC Simple String,https://purl.ihccglobal.org/GE_rururb_ind,information_entity,Rural/Urban Indicator,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6909,IHCC Simple String,https://purl.ihccglobal.org/GE_rururb_ind,information_entity,Rural Urban Indicator,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6910,IHCC Simple String,https://purl.ihccglobal.org/GE_rururb_ind,information_entity,Rural Urban Indicator,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6911,IHCC Simple String,https://purl.ihccglobal.org/GE_rururb_ind,information_entity,Rural Urban Indicator,http://purl.obolibrary.org/obo/GECKO_0000006,Knocean,"2020-08-27, 18:50:24"
6912,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_pct_of_residence,information_entity,mhd_pct_of_residence,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
6913,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_pct_of_residence,information_entity,mhd pct of residence,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
6914,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_pct_of_residence,information_entity,mhd pct of residence,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
6915,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_pct_of_residence,information_entity,mhd pct of residence,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
6916,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_epitype,information_entity,mhd_epitype,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6917,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_epitype,information_entity,mhd epitype,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6918,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_epitype,information_entity,mhd epitype,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6919,IHCC Simple String,https://purl.ihccglobal.org/GE_mhd_epitype,information_entity,mhd epitype,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6920,IHCC Simple String,https://purl.ihccglobal.org/GE_acpplan_7,information_entity,ACPPLAN_N,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6921,IHCC Simple String,https://purl.ihccglobal.org/GE_acpplan_7,information_entity,ACPPLAN N,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6922,IHCC Simple String,https://purl.ihccglobal.org/GE_acpplan_7,information_entity,ACPPLAN N,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6923,IHCC Simple String,https://purl.ihccglobal.org/GE_acpplan_7,information_entity,ACPPLAN N,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6924,IHCC Simple String,https://purl.ihccglobal.org/GE_q1_disability,information_entity,q1_disability,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6925,IHCC Simple String,https://purl.ihccglobal.org/GE_q1_disability,information_entity,q1 disability,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6926,IHCC Simple String,https://purl.ihccglobal.org/GE_q1_disability,information_entity,q 1 disability,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6927,IHCC Simple String,https://purl.ihccglobal.org/GE_q1_disability,information_entity,q 1 disability,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6928,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q1_left_itch,information_entity,Q1-VV10,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6929,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q1_left_itch,information_entity,Q1 VV10,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6930,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q1_left_itch,information_entity,Q 1 VV 10,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6931,IHCC Simple String,https://purl.ihccglobal.org/GE_vv_q1_left_itch,information_entity,Q 1 VV 10,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6932,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_sudden_pain,information_entity,Q1-HR2,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6933,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_sudden_pain,information_entity,Q1 HR2,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6934,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_sudden_pain,information_entity,Q 1 HR 2,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6935,IHCC Simple String,https://purl.ihccglobal.org/GE_hr_q1_sudden_pain,information_entity,Q 1 HR 2,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
6936,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_eve_secondarydiagnosis,information_entity,ic_eve_secondarydiagnosis,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6937,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_eve_secondarydiagnosis,information_entity,ic eve secondarydiagnosis,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6938,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_eve_secondarydiagnosis,information_entity,ic eve secondarydiagnosis,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6939,IHCC Simple String,https://purl.ihccglobal.org/GE_ic_eve_secondarydiagnosis,information_entity,ic eve secondarydiagnosis,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6940,IHCC Simple String,https://purl.ihccglobal.org/GE_delchang,information_entity,Delivery place change reason,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
6941,IHCC Simple String,https://purl.ihccglobal.org/GE_delchang,information_entity,Delivery place change reason,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
