Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
GCS:0000233	CancRelSite_4	Cancer History	Specifies the site of cancer in the relative of participant	oncological	CancRelSite_4		
GCS:0000234	CancRelICD10_4	Cancer History	Specifies the ICD-10 code of cancer in the relative of participant	oncological	CancRelICD10_4		
GCS:0000235	TobEverRegularFlag	Smoking	Specifies the participant used cigar for 6 Months	tobacco	TobEverRegularFlag		
GCS:0000236	TobCigsNow	Smoking	Specifies the participant uses cigar Now	tobacco	TobCigsNow		
GCS:0000237	TobNonCigFlag	Smoking	Specifies the participant used tobacco other than cigar for 6 Months	tobacco	TobNonCigFlag		
GCS:0000238	TobStartAge_1	Smoking	Specifies the participant Used this Tobacco type From Age, first history	tobacco	TobStartAge_1		
GCS:0000239	TobEndAge_1	Smoking	Specifies the participant Used this Tobacco type To Age, first history	tobacco	TobEndAge_1		
GCS:0000240	TobDuration_1	Smoking	Specifies the participant Used tobacco Duration, first history	tobacco	TobDuration_1		
GCS:0000241	TobType_1	Smoking	Specifies the participant Used type of Tobacco, first history	tobacco	TobType_1		
GCS:0000242	TobNumberPerDay_1	Smoking	Specifies the participant Used this tobacco how many times per day, first history	tobacco	TobNumberPerDay_1		
GCS:0000243	TobDaysPerWeek_1	Smoking	Specifies the participant Used this tobacco how many days in week, first history	tobacco	TobDaysPerWeek_1		
GCS:0000244	CigNumPerDay_1	Smoking	Specifies the participant Used this cigar how many times per day, first history	tobacco	CigNumPerDay_1		
GCS:0000245	Cigpackyear_1	Smoking	Specifies the participant cumulative use, first history	tobacco	Cigpackyear_1		
GCS:0000246	TobStartAge_2	Smoking	Specifies the participant Used this Tobacco type From Age, second history	tobacco	TobStartAge_2		
GCS:0000247	TobEndAge_2	Smoking	Specifies the participant Used this Tobacco type To Age, second history	tobacco	TobEndAge_2		
GCS:0000248	TobDuration_2	Smoking	Specifies the participant Used tobacco Duration, second history	tobacco	TobDuration_2		
GCS:0000249	TobType_2	Smoking	Specifies the participant Used type of Tobacco, second history	tobacco	TobType_2		
GCS:0000250	TobNumberPerDay_2	Smoking	Specifies the participant Used this tobacco how many times per day, second history	tobacco	TobNumberPerDay_2		
GCS:0000251	TobDaysPerWeek_2	Smoking	Specifies the participant Used this tobacco how many days in week, second history	tobacco	TobDaysPerWeek_2		
GCS:0000252	CigNumPerDay_2	Smoking	Specifies the participant Used this cigar how many times per day, second history	tobacco	CigNumPerDay_2		
GCS:0000253	Cigpackyear_2	Smoking	Specifies the participant cumulative use, second history	tobacco	Cigpackyear_2		
GCS:0000254	TobStartAge_3	Smoking	Specifies the participant Used this Tobacco type From Age, third history	tobacco	TobStartAge_3		
GCS:0000255	TobEndAge_3	Smoking	Specifies the participant Used this Tobacco type To Age, third history	tobacco	TobEndAge_3		
GCS:0000256	TobDuration_3	Smoking	Specifies the participant Used tobacco Duration, third history	tobacco	TobDuration_3		
GCS:0000257	TobType_3	Smoking	Specifies the participant Used type of Tobacco, third history	tobacco	TobType_3		
GCS:0000258	TobNumberPerDay_3	Smoking	Specifies the participant Used this tobacco how many times per day, third history	tobacco	TobNumberPerDay_3		
GCS:0000259	TobDaysPerWeek_3	Smoking	Specifies the participant Used this tobacco how many days in week, third history	tobacco	TobDaysPerWeek_3		
GCS:0000260	CigNumPerDay_3	Smoking	Specifies the participant Used this cigar how many times per day, third history	tobacco	CigNumPerDay_3		
GCS:0000261	Cigpackyear_3	Smoking	Specifies the participant cumulative use, third history	tobacco	Cigpackyear_3		
GCS:0000262	TobStartAge_4	Smoking	Specifies the participant Used this Tobacco type From Age, fourth history	tobacco	TobStartAge_4		
GCS:0000263	TobEndAge_4	Smoking	Specifies the participant Used this Tobacco type To Age, fourth history	tobacco	TobEndAge_4		
GCS:0000264	TobDuration_4	Smoking	Specifies the participant Used tobacco Duration, fourth history	tobacco	TobDuration_4		
GCS:0000265	TobType_4	Smoking	Specifies the participant Used type of Tobacco, fourth history	tobacco	TobType_4		
GCS:0000266	TobNumberPerDay_4	Smoking	Specifies the participant Used this tobacco how many times per day, fourth history	tobacco	TobNumberPerDay_4		
GCS:0000267	TobDaysPerWeek_4	Smoking	Specifies the participant Used this tobacco how many days in week, fourth history	tobacco	TobDaysPerWeek_4		
GCS:0000268	CigNumPerDay_4	Smoking	Specifies the participant Used this cigar how many times per day, fourth history	tobacco	CigNumPerDay_4		
GCS:0000269	Cigpackyear_4	Smoking	Specifies the participant cumulative use, fourth history	tobacco	Cigpackyear_4		
GCS:0000270	total_packyear	Smoking	Specifies the participant total cumulative use	tobacco	total_packyear		
GCS:0000271	OpiateEverRegularFlag	Opium use	Specifies the participant ever used opiume for 6 Months	drugs	OpiateEverRegularFlag		
GCS:0000272	OpiatePersonalChildhoodExp	Opium use	Specifies the using opium in Childhood	drugs	OpiatePersonalChildhoodExp		
GCS:0000273	OpiateAdministeredToChildrenFlag	Opium use	Specifies the participant gave opium to children	drugs	OpiateAdministeredToChildrenFlag		
GCS:0000274	OpiateType	Opium use	Specifies the participant Used Opium type	drugs	OpiateType		
GCS:0000275	OpiateRoute	Opium use	Specifies the route by which participant uses opium	drugs	OpiateRoute		
GCS:0000276	OpiateStartAge_1	Opium use	Specifies the participant Used this Opium type From Age, first history	drugs	OpiateStartAge_1		
GCS:0000277	OpiateEndAge_1	Opium use	Specifies the participant Used this Opium type To Age, first history	drugs	OpiateEndAge_1		
GCS:0000278	OpiateDuration_1	Opium use	Specifies the participant Used this Opium Duration, first history	drugs	OpiateDuration_1		
GCS:0000279	OpiateNokhod_1	Opium use	Specifies the participant Used this Opium amount in Pea size, first history	drugs	OpiateNokhod_1		
GCS:0000280	OpiateDaysPerWeek_1	Opium use	Specifies the participant Used this Opium day in week, first history	drugs	OpiateDaysPerWeek_1		
GCS:0000281	OpiateAmountperDay_1	Opium use	Specifies the participant Used this Opium Amount per day, first history	drugs	OpiateAmountperDay_1		
GCS:0000282	Opiatecum_1	Opium use	Specifies the participant cumulative use of Opium, first history	drugs	Opiatecum_1		
GCS:0000283	OpiateStartAge_2	Opium use	Specifies the participant Used this Opium type From Age, second history	drugs	OpiateStartAge_2		
GCS:0000284	OpiateEndAge_2	Opium use	Specifies the participant Used this Opium type To Age, second history	drugs	OpiateEndAge_2		
GCS:0000285	OpiateDuration_2	Opium use	Specifies the participant Used this Opium Duration, second history	drugs	OpiateDuration_2		
GCS:0000286	OpiateNokhod_2	Opium use	Specifies the participant Used this Opium amount in Pea size, second history	drugs	OpiateNokhod_2		
GCS:0000287	OpiateDaysPerWeek_2	Opium use	Specifies the participant Used this Opium day in week, second history	drugs	OpiateDaysPerWeek_2		
GCS:0000288	OpiateAmountperDay_2	Opium use	Specifies the participant Used this Opium Amount per day, second history	drugs	OpiateAmountperDay_2		
GCS:0000289	Opiatecum_2	Opium use	Specifies the participant cumulative use of Opium, second history	drugs	Opiatecum_2		
GCS:0000290	OpiateStartAge_3	Opium use	Specifies the participant Used this Opium type From Age, third history	drugs	OpiateStartAge_3		
GCS:0000291	OpiateEndAge_3	Opium use	Specifies the participant Used this Opium type To Age, third history	drugs	OpiateEndAge_3		
GCS:0000292	OpiateDuration_3	Opium use	Specifies the participant Used this Opium Duration, third history	drugs	OpiateDuration_3		
GCS:0000293	OpiateNokhod_3	Opium use	Specifies the participant Used this Opium amount in Pea size, third history	drugs	OpiateNokhod_3		
GCS:0000294	OpiateDaysPerWeek_3	Opium use	Specifies the participant Used this Opium day in week, third history	drugs	OpiateDaysPerWeek_3		
GCS:0000295	OpiateAmountperDay_3	Opium use	Specifies the participant Used this Opium Amount per day, third history	drugs	OpiateAmountperDay_3		
GCS:0000296	Opiatecum_3	Opium use	Specifies the participant cumulative use of Opium, third history	drugs	Opiatecum_3		
GCS:0000297	OpiateStartAge_4	Opium use	Specifies the participant Used this Opium type From Age, fourth history	drugs	OpiateStartAge_4		
GCS:0000298	OpiateEndAge_4	Opium use	Specifies the participant Used this Opium type To Age, fourth history	drugs	OpiateEndAge_4		
GCS:0000299	OpiateDuration_4	Opium use	Specifies the participant Used this Opium Duration, fourth history	drugs	OpiateDuration_4		
GCS:0000300	OpiateNokhod_4	Opium use	Specifies the participant Used this Opium amount in Pea size, fourth history	drugs	OpiateNokhod_4		
GCS:0000301	OpiateDaysPerWeek_4	Opium use	Specifies the participant Used this Opium day in week, fourth history	drugs	OpiateDaysPerWeek_4		
GCS:0000302	OpiateAmountperDay_4	Opium use	Specifies the participant Used this Opium Amount per day, fourth history	drugs	OpiateAmountperDay_4		
GCS:0000303	Opiatecum_4	Opium use	Specifies the participant cumulative use of Opium, fourth history	drugs	Opiatecum_4		
GCS:0000304	TotalNokhodDay	Opium use	Specifies the participant total cumulative use of Opium	drugs	TotalNokhodDay		
GCS:0000305	AlcEverRegularFlag	Alcohol use	Specifies the participant ever used alcohol for 6 Months	alcohol	AlcEverRegularFlag		
GCS:0000306	AlcStartAge_1	Alcohol use	Specifies the participant used alcohol From Age, first history	alcohol	AlcStartAge_1		
GCS:0000307	AlcEndAge_1	Alcohol use	Specifies the participant used alcohol To Age, first history	alcohol	AlcEndAge_1		
GCS:0000308	AlcType_1	Alcohol use	Specifies the participant alcohol used Type, first history	alcohol	AlcType_1		
GCS:0000309	AlcQuantityPerEpisode_1	Alcohol use	Specifies the average alcohol the participant used per episode, first history	alcohol	AlcQuantityPerEpisode_1		
GCS:0000310	AlcEpisodesPerMonth_1	Alcohol use	Specifies the participant Alcohol episodes in month, first history	alcohol	AlcEpisodesPerMonth_1		
GCS:0000311	AlcStartAge_2	Alcohol use	Specifies the participant used alcohol From Age, second history	alcohol	AlcStartAge_2		
GCS:0000312	AlcEndAge_2	Alcohol use	Specifies the participant used alcohol To Age, second history	alcohol	AlcEndAge_2		
GCS:0000313	AlcType_2	Alcohol use	Specifies the participant alcohol used Type, second history	alcohol	AlcType_2		
GCS:0000314	AlcQuantityPerEpisode_2	Alcohol use	Specifies the average alcohol the participant used per episode, second history	alcohol	AlcQuantityPerEpisode_2		
GCS:0000315	AlcEpisodesPerMonth_2	Alcohol use	Specifies the participant Alcohol episodes in month, second history	alcohol	AlcEpisodesPerMonth_2		
GCS:0000316	AlcStartAge_3	Alcohol use	Specifies the participant used alcohol From Age, third history	alcohol	AlcStartAge_3		
GCS:0000317	AlcEndAge_3	Alcohol use	Specifies the participant used alcohol To Age, third history	alcohol	AlcEndAge_3		
GCS:0000318	AlcType_3	Alcohol use	Specifies the participant alcohol used Type, third history	alcohol	AlcType_3		
GCS:0000319	AlcQuantityPerEpisode_3	Alcohol use	Specifies the average alcohol the participant used per episode, third history	alcohol	AlcQuantityPerEpisode_3		
GCS:0000320	AlcEpisodesPerMonth_3	Alcohol use	Specifies the participant Alcohol episodes in month, third history	alcohol	AlcEpisodesPerMonth_3		
GCS:0000321	DrugCurrentuse	Drug history (1)	Currently taking any medication?	medication	DrugCurrentuse		
GCS:0000322	antiHTN	Drug history (1)	Anti-hypertensive drugs: 1: diuretics 2: beta-blockers 3: ACE Inhibitors 4: ARBs 5: Alpha-adrenergic blockers 6: Calcium channel blockers 7:other anti-hypertensives	associated disease(s)	antiHTN		
GCS:0000323	antiDM	Drug history (1)	Anti-diabetic drugs: 1: Glibenclamide 2: metformin 3: insulin 4: other	associated disease(s)	antiDM		
GCS:0000324	cardiac	Drug history (1)	Cardiac drugs: 1: Anti-platelets 2: statins 3: Beta-blockers 4: Nitrates 5: ACE Inhibitors 6: ARBs 7: Calcium Channel blockers 8: other	associated disease(s)	cardiac		
GCS:0000325	antilipid	Drug history (1)	Lipid-lowering drugs: 1: Statins 2: Gemfibrozil 3: other	associated disease(s)	antilipid		
GCS:0000326	mentaldrug	Drug history (1)	Mental disorders: 1: Benzodiazepines 2: Sodium Valproate 3: Anti-epileptics 4: Antidepressants 5: Anti-anxiety medications 6: Psychoactive medications	associated disease(s)	mentaldrug		
GCS:0000327	Corticosteroid	Drug history (1)	Corticosteroids: 1: injection 2: oral 3: topical	prescription	Corticosteroid		
GCS:0000328	Gidrugs	Drug history (1)	Gastrointestinal: 1: H2 Blockers 2: PPIs 3: Clindinium C	associated disease(s)	Gidrugs		
GCS:0000329	antibiotics	Drug history (1)	Antibiotics: 1: Amoxicillin 2: Cefixime 3: Azithromycin 4: Metronidazole 5: other	prescription	antibiotics		
GCS:0000330	diuretic	Drug history (1)	Diuretics	prescription	diuretic		
GCS:0000331	betablocker	Drug history (1)	Beta Blockers	prescription	betablocker		
GCS:0000332	ACEinhibitor	Drug history (1)	Angiotensin Converting Enzyme Inhibitors	prescription	ACEinhibitor		
GCS:0000333	ARB	Drug history (1)	Angiotensin Receptor Blockers	prescription	ARB		
GCS:0000334	alphablocker	Drug history (1)	Alpha Adrenergic Blockers	prescription	alphablocker		
GCS:0000335	CCBlocker	Drug history (1)	Calcium Channel Blockers	prescription	CCBlocker		
GCS:0000336	Glibenclamide	Drug history (1)	Glibenclamide	prescription	Glibenclamide		
GCS:0000337	Metformin	Drug history (1)	Metformin	prescription	Metformin		
GCS:0000338	Insulin	Drug history (1)	Insulin	prescription	Insulin		
GCS:0000339	Antiplatelets	Drug history (1)	Anti-platelets	prescription	Antiplatelets		
GCS:0000340	Statins	Drug history (1)	Statins	prescription	Statins		
GCS:0000341	Nitrates	Drug history (1)	Nitrates	prescription	Nitrates		
GCS:0000342	Gemfibrozil	Drug history (1)	Gemfibrozil	prescription	Gemfibrozil		
GCS:0000343	Acetaminophen	Drug history (1)	Acetaminophen and Acetaminophen Codein	prescription	Acetaminophen		
GCS:0000344	Ibuprofen	Drug history (1)	Ibuprofen	prescription	Ibuprofen		
GCS:0000345	Diclophenac	Drug history (1)	Diclophenac	prescription	Diclophenac		
GCS:0000346	Indomethacin	Drug history (1)	Indomethacin	prescription	Indomethacin		
GCS:0000347	Levothyroxin	Drug history (1)	Levthyroxin	prescription	Levothyroxin		
GCS:0000348	Methotrexate	Drug history (1)	Methotrexate	prescription	Methotrexate		
GCS:0000349	Other	Drug history (1)	Other	medication	Other		
GCS:0000350	DrugCurrentuse	Drug History (2)	Currently taking any medication?	medication	DrugCurrentuse		
GCS:0000351	drugname_1	Drug History (2)	Name of drug 1	prescription	drugname_1		
GCS:0000352	drugduration_1	Drug History (2)	Number of years being under treatment 1	prescription	drugduration_1		
GCS:0000353	drugfrequency_1	Drug History (2)	Frequency of drug consumption 1	prescription	drugfrequency_1		
GCS:0000354	drugdose_1	Drug History (2)	Dose of drug consumed 1	prescription	drugdose_1		
GCS:0000355	drugname_2	Drug History (2)	Name of drug 2	prescription	drugname_2		
GCS:0000356	drugduration_2	Drug History (2)	Number of years being under treatment 2	prescription	drugduration_2		
GCS:0000357	drugfrequency_2	Drug History (2)	Frequency of drug consumption 2	prescription	drugfrequency_2		
GCS:0000358	drugdose_2	Drug History (2)	Dose of drug consumed 2	prescription	drugdose_2		
GCS:0000359	drugname_3	Drug History (2)	Name of drug 3	prescription	drugname_3		
GCS:0000360	drugduration_3	Drug History (2)	Number of years being under treatment 3	prescription	drugduration_3		
GCS:0000361	drugfrequency_3	Drug History (2)	Frequency of drug consumption 3	prescription	drugfrequency_3		
GCS:0000362	drugdose_3	Drug History (2)	Dose of drug consumed 3	prescription	drugdose_3		
GCS:0000363	drugname_4	Drug History (2)	Name of drug 4	prescription	drugname_4		
GCS:0000364	drugduration_4	Drug History (2)	Number of years being under treatment 4	prescription	drugduration_4		
GCS:0000365	drugfrequency_4	Drug History (2)	Frequency of drug consumption 4	prescription	drugfrequency_4		
GCS:0000366	drugdose_4	Drug History (2)	Dose of drug consumed 4	prescription	drugdose_4		
GCS:0000367	drugname_5	Drug History (2)	Name of drug 5	prescription	drugname_5		
GCS:0000368	drugduration_5	Drug History (2)	Number of years being under treatment 5	prescription	drugduration_5		
GCS:0000369	drugfrequency_5	Drug History (2)	Frequency of drug consumption 5	prescription	drugfrequency_5		
GCS:0000370	drugdose_5	Drug History (2)	Dose of drug consumed 5	prescription	drugdose_5		
GCS:0000371	drugname_6	Drug History (2)	Name of drug 6	prescription	drugname_6		
GCS:0000372	drugduration_6	Drug History (2)	Number of years being under treatment 6	prescription	drugduration_6		
GCS:0000373	drugfrequency_6	Drug History (2)	Frequency of drug consumption 6	prescription	drugfrequency_6		
GCS:0000374	drugdose_6	Drug History (2)	Dose of drug consumed 6	prescription	drugdose_6		
GCS:0000375	drugname_7	Drug History (2)	Name of drug 7	prescription	drugname_7		
GCS:0000376	drugduration_7	Drug History (2)	Number of years being under treatment 7	prescription	drugduration_7		
GCS:0000377	drugfrequency_7	Drug History (2)	Frequency of drug consumption 7	prescription	drugfrequency_7		
GCS:0000378	drugdose_7	Drug History (2)	Dose of drug consumed 7	prescription	drugdose_7		
GCS:0000379	drugname_8	Drug History (2)	Name of drug 8	prescription	drugname_8		
GCS:0000380	drugduration_8	Drug History (2)	Number of years being under treatment 8	prescription	drugduration_8		
GCS:0000381	drugfrequency_8	Drug History (2)	Frequency of drug consumption 8	prescription	drugfrequency_8		
GCS:0000382	drugdose_8	Drug History (2)	Dose of drug consumed 8	prescription	drugdose_8		
GCS:0000383	drugname_9	Drug History (2)	Name of drug 9	prescription	drugname_9		
GCS:0000384	drugduration_9	Drug History (2)	Number of years being under treatment 9	prescription	drugduration_9		
GCS:0000385	drugfrequency_9	Drug History (2)	Frequency of drug consumption 9	prescription	drugfrequency_9		
GCS:0000386	drugdose_9	Drug History (2)	Dose of drug consumed 9	prescription	drugdose_9		
GCS:0000387	drugname_10	Drug History (2)	Name of drug 10	prescription	drugname_10		
GCS:0000388	drugduration_10	Drug History (2)	Number of years being under treatment 10	prescription	drugduration_10		
GCS:0000389	drugfrequency_10	Drug History (2)	Frequency of drug consumption 10	prescription	drugfrequency_10		
GCS:0000390	drugdose_10	Drug History (2)	Dose of drug consumed 10	prescription	drugdose_10		
GCS:0000391	OralPermanentTeethLossFlag	Oral health	Permanent Teeth Loss		OralPermanentTeethLossFlag		
GCS:0000392	OralPermanentTeethAgeFirstLoss	Oral health	Specifies the age of first Permanent Teeth Loss		OralPermanentTeethAgeFirstLoss		
GCS:0000393	OralUpperDentureFlag	Oral health	Specifies the participant used Upper Denture		OralUpperDentureFlag		
GCS:0000394	OralLowerDentureFlag	Oral health	Specifies the participant used Lower Denture		OralLowerDentureFlag		
GCS:0000395	OralUpperDentureUse	Oral health	Specifies the participant used Upper Denture during the day		OralUpperDentureUse		
GCS:0000396	OralLowerDentureUse	Oral health	Specifies the participant used Lower Denture during the day		OralLowerDentureUse		
GCS:0000397	OralAgeDentureUpper	Oral health	Specifies the age of participant first used Upper Denture		OralAgeDentureUpper		
GCS:0000398	OralAgeDentureLower	Oral health	Specifies the age of participant First used Lower Denture		OralAgeDentureLower		
GCS:0000399	OralFreqBrushing	Oral health	Specifies the participant Brushing Frequency		OralFreqBrushing		
GCS:0000400	OralFoodDiscomfortFlag	Oral health	Specifies the frequency the participant experienced discomfort while eating food in Past Year		OralFoodDiscomfortFlag		
GCS:0000401	OralFoodDiscomfortType	Oral health	Specifies the food that caused discomfort for the participant		OralFoodDiscomfortType		
GCS:0000402	OralNumTeeth	Oral health	Specifies the participant Total number of teeth		OralNumTeeth		
GCS:0000403	OralNumTeethDecayed	Oral health	Specifies the participant Total number of Decayed teeth		OralNumTeethDecayed		
GCS:0000404	OralNumTeethMissing	Oral health	Specifies the participant Total number of Missing teeth		OralNumTeethMissing		
GCS:0000405	OralNumTeethFilled	Oral health	Specifies the participant Total number of Filled teeth		OralNumTeethFilled		
GCS:0000406	OralMucosa	Oral health	Specifies the participant Mucosa Status		OralMucosa		
GCS:0000407	TeaTempDegrees	Tea	Specifies participant consumption of tea temperature	socio-demographic and economic characteristics	TeaTempDegrees		
GCS:0000408	TeaTempDescription	Tea	Specifies participant used tea type	socio-demographic and economic characteristics	TeaTempDescription		
GCS:0000409	TeaSteepingTime	Tea	Specifies the duration between pouring and drinking the tea	socio-demographic and economic characteristics	TeaSteepingTime		
GCS:0000410	TeaSipOrGulp	Tea	Specifies how participant drinks tea	socio-demographic and economic characteristics	TeaSipOrGulp		
GCS:0000411	physactworkallyearflag	Physical activity	Working all months of the year?	physical activity	physactworkallyearflag		
GCS:0000412	physactworkmonths	Physical activity	Number of working months in a year	physical activity	physactworkmonths		
GCS:0000413	physactworkstrenuousflag	Physical activity	Daily intensive physical activity?	physical activity	physactworkstrenuousflag		
GCS:0000414	physactworkstrenuousfreq	Physical activity	Number of working days in a week	physical activity	physactworkstrenuousfreq		
GCS:0000415	physactworkstrenuoushours	Physical activity	Number of working hours in a day	physical activity	physactworkstrenuoushours		
GCS:0000416	physactworkstrenuousyears	Physical activity	Number of entire working years	physical activity	physactworkstrenuousyears		
GCS:0000417	physacthouseworkflag	Physical activity	Doing house work?	physical activity	physacthouseworkflag		
GCS:0000418	physacthouseworkfreq	Physical activity	Number of working days in a week	physical activity	physacthouseworkfreq		
GCS:0000419	physacthouseworkhours	Physical activity	Number of working hours in a day	physical activity	physacthouseworkhours		
GCS:0000420	physacthouseworkyears	Physical activity	Number of entire working years	physical activity	physacthouseworkyears		
GCS:0000421	physacthouseworkminsduringwork	Physical activity	Doing house work: minutes during working times	physical activity	physacthouseworkminsduringwork		
GCS:0000422	physacthouseworkminsnowork	Physical activity	Doing house work: minutes during leasure times	physical activity	physacthouseworkminsnowork		
GCS:0000423	physactexmildminsduringwork	Physical activity	Mild exercise such as jogging: minutes during working times	physical activity	physactexmildminsduringwork		
GCS:0000424	physactexmildminsnowork	Physical activity	Mild exercise such as jogging: minutes during leasure times	physical activity	physactexmildminsnowork		
GCS:0000425	physactexmodminsduringwork	Physical activity	Moderate exercise such as volleyball: minutes during working times	physical activity	physactexmodminsduringwork		
GCS:0000426	physactexmodminsnowork	Physical activity	Moderate exercise such as volleyball: minutes during leasure times	physical activity	physactexmodminsnowork		
GCS:0000427	physactexstrenminsduringwork	Physical activity	Intensive exercise such as horse riding: minutes during working times	physical activity	physactexstrenminsduringwork		
GCS:0000428	physactexstrenminsnowork	Physical activity	Intensive exercise such as horse riding: minutes during leasure times	physical activity	physactexstrenminsnowork		
GCS:0000429	physacttvminsduringwork	Physical activity	Watching TV, resting, reading: minutes during working times	physical activity	physacttvminsduringwork		
GCS:0000430	physacttvminsnowork	Physical activity	Watching TV, resting, reading: minutes during leasure times	physical activity	physacttvminsnowork		
GCS:0000431	Metabolic Equivalent Task	Physical activity	Energy cost of physical activities defined as the ratio of metabolic rate (and therefore the rate of energy consumption) during a specific physical activity to a reference metabolic rate	physical activity	Metabolic_Equivalent_Task		
GCS:0000432	AnimalStartAge_1	Animal contact	Specifies the age of the participants he had contact with animals, first history	socio-demographic and economic characteristics	AnimalStartAge_1		
GCS:0000433	AnimalEndAge_1	Animal contact	Specifies the age of the participants he didn't have contact with animals, first history	socio-demographic and economic characteristics	AnimalEndAge_1		
GCS:0000434	AnimalLevelOfContact_1	Animal contact	The intensity of animal contact, first history	socio-demographic and economic characteristics	AnimalLevelOfContact_1		
GCS:0000435	AnimalType_1	Animal contact	The type of animal, first history	socio-demographic and economic characteristics	AnimalType_1		
GCS:0000436	AnimalStartAge_2	Animal contact	Specifies the age of the participants he had contact with animals, second history	socio-demographic and economic characteristics	AnimalStartAge_2		
GCS:0000437	AnimalEndAge_2	Animal contact	Specifies the age of the participants he didn't have contact with animals, second history	socio-demographic and economic characteristics	AnimalEndAge_2		
GCS:0000438	AnimalLevelOfContact_2	Animal contact	The intensity of animal contact, second history	socio-demographic and economic characteristics	AnimalLevelOfContact_2		
GCS:0000439	AnimalType_2	Animal contact	The type of animal, second history	socio-demographic and economic characteristics	AnimalType_2		
GCS:0000440	AnimalStartAge_3	Animal contact	Specifies the age of the participants he had contact with animals, third history	socio-demographic and economic characteristics	AnimalStartAge_3		
GCS:0000441	AnimalEndAge_3	Animal contact	Specifies the age of the participants he didn't have contact with animals, third history	socio-demographic and economic characteristics	AnimalEndAge_3		
GCS:0000442	AnimalLevelOfContact_3	Animal contact	The intensity of animal contact, third history	socio-demographic and economic characteristics	AnimalLevelOfContact_3		
GCS:0000443	AnimalType_3	Animal contact	The type of animal, third history	socio-demographic and economic characteristics	AnimalType_3		
GCS:0000444	AnimalStartAge_4	Animal contact	Specifies the age of the participants he had contact with animals, fourth history	socio-demographic and economic characteristics	AnimalStartAge_4		
GCS:0000445	AnimalEndAge_4	Animal contact	Specifies the age of the participants he didn't have contact with animals, fourth history	socio-demographic and economic characteristics	AnimalEndAge_4		
GCS:0000446	AnimalLevelOfContact_4	Animal contact	The intensity of animal contact, fourth history	socio-demographic and economic characteristics	AnimalLevelOfContact_4		
GCS:0000447	AnimalType_4	Animal contact	The type of animal, fourth history	socio-demographic and economic characteristics	AnimalType_4		
GCS:0000448	bodyindicessizeage15	Anthropometric measurements	The body size participants assume they have had based on pictogram when they were 15 years old	anthropometry	bodyindicessizeage15		
GCS:0000449	bodyindicessizeage30	Anthropometric measurements	The body size participants assume they have had based on pictogram when they wer3 30 years old	anthropometry	bodyindicessizeage30		
GCS:0000450	bodyindicessizenow	Anthropometric measurements	The body size participants assume they have at the present time based on pictogram	anthropometry	bodyindicessizenow		
GCS:0000451	bodyindicesheight	Anthropometric measurements	Height	height	bodyindicesheight		
GCS:0000452	bodyindicesweight	Anthropometric measurements	Weight	weight	bodyindicesweight		
GCS:0000453	bodyindiceswaist	Anthropometric measurements	Waist circumference	anthropometry	bodyindiceswaist		
GCS:0000454	bodyindiceships	Anthropometric measurements	Hip circumference	anthropometry	bodyindiceships		
GCS:0000455	BMI	Anthropometric measurements	Body mass index	anthropometry	BMI		
GCS:0000456	bpright1sbp	Blood pressure measurements	First measurement of systolic blood pressure from the right arm	blood pressure	bpright1sbp		
GCS:0000457	bpright1dbp	Blood pressure measurements	First measurement ofdiastolic blood pressure from the right arm	blood pressure	bpright1dbp		
GCS:0000458	bpright2sbp	Blood pressure measurements	Second measurement of systolic blood pressure from the right arm	blood pressure	bpright2sbp		
GCS:0000459	bpright2dbp	Blood pressure measurements	Second measurement of diastolic blood pressure from the right arm	blood pressure	bpright2dbp		
GCS:0000460	bpleft1sbp	Blood pressure measurements	First measurement of systolic blood pressure from the left arm	blood pressure	bpleft1sbp		
GCS:0000461	bpleft1dbp	Blood pressure measurements	First measurement of diastolic blood pressure from the left arm	blood pressure	bpleft1dbp		
GCS:0000462	bpleft2sbp	Blood pressure measurements	Second measurement of systolic blood pressure from the left arm	blood pressure	bpleft2sbp		
GCS:0000463	bpleft2dbp	Blood pressure measurements	Second measurement of diastolic blood pressure from the left arm	blood pressure	bpleft2dbp		
GCS:0000464	m_sbp	Blood pressure measurements	Mean systolic blood pressure measured second time	blood pressure	m_sbp		
GCS:0000465	m_dbp	Blood pressure measurements	Mean diastolic blood pressure measured second time	blood pressure	m_dbp		
GCS:0000466	high_sbp	Blood pressure measurements	Systolic blood pressure >= 140 mmHg	signs and symptoms	high_sbp		
GCS:0000467	high_dbp	Blood pressure measurements	Diastolic blood pressure >= 90 mmHg	signs and symptoms	high_dbp		
GCS:0000468	htndrug	Blood pressure measurements	Consumption of any anti-hypertensive medication for more than 6 months	prescription	htndrug		
GCS:0000469	HTN	Blood pressure measurements	Being hypertensive	circulatory system	HTN		
GCS:0000470	HTNcat	Blood pressure measurements	Categorization of hypetrension	circulatory system	HTNcat		
GCS:0000471	preHTN	Blood pressure measurements	SBP/DBP >=120/80 AND <140/90	circulatory system	preHTN		
GCS:0000472	pulse_p	Blood pressure measurements	Difference between SBP and DBP	heart rate (HR)	pulse_p		
GCS:0000473	mean_bp	Blood pressure measurements	mean value of SBP and DBP	blood pressure	mean_bp		
GCS:0000474	mid_bp	Blood pressure measurements	Mid value of SBP and DBP	blood pressure	mid_bp		
